vg,vd,vg_gt,vd_gt
0.02058392252418568,-0.026633143166271925,0.0,0.0
-0.01865094177071087,0.0037409058109556365,0.0,0.0
-0.0896217595471151,0.027085780456050552,0.0,0.0
-0.004724166384651177,0.05495078481631646,0.0,0.0
0.04382967417099707,-0.06824952328450652,0.0,0.0
-0.018081794986484587,0.07573033432093756,0.0,0.0
0.03510409170507629,-0.018060855894388012,0.0,0.0
0.029569406526987512,-0.008604845381972847,0.0,0.0
0.02185357571693749,0.05909316793503026,0.0,0.0
-0.08764203141688816,0.0006019853810491125,0.0,0.0
0.06485022168865019,0.024368723828034324,0.0,0.0
-0.00022125871444539824,-0.06886083803259764,0.0,0.0
0.022660988262135744,0.024779884178017634,0.0,0.0
-0.0364339931899217,0.03775128486213215,0.0,0.0
-0.05110509290977394,0.0254793884757176,0.0,0.0
-0.02410720558628243,-0.05589188723819194,0.0,0.0
-0.038770084108449766,0.055453055212334935,0.0,0.0
-0.010265012434742364,0.001704107023591774,0.0,0.0
0.0358356768548796,-0.03611791799430385,0.0,0.0
-0.034079872337711564,0.04071391051008023,0.0,0.0
-0.04752936627996677,-0.0013718715382310376,0.0,0.0
-0.018282356779727463,-0.02278528737621866,0.0,0.0
0.05468890594404411,-0.008136647017332434,0.0,0.0
-0.03787583753627429,0.048815731605182364,0.0,0.0
0.047439472155988746,-0.03662964516011873,0.0,0.0
0.029568181763123397,-0.06761005905610083,0.0,0.0
-0.00597429112637488,-0.05068928198469466,0.0,0.0
0.05145008722206207,0.031347544226893086,0.0,0.0
0.010409245010367793,0.010865863877433829,0.0,0.0
0.05510375115828284,0.035492894174336084,0.0,0.0
0.043921410475392685,-0.002719398907807447,0.0,0.0
-0.010169704901576237,-0.02455036068678666,0.0,0.0
0.03009609318203849,0.007543932525032391,0.0,0.0
0.005646550234731363,-0.01728841506230802,0.0,0.0
-0.005620519598303826,0.054673158749978676,0.0,0.0
0.03566398112658196,-0.0067986418372336195,0.0,0.0
0.02689611949002042,0.012371214047634563,0.0,0.0
0.00125856129159558,-0.0332461386833522,0.0,0.0
-0.0636245444501524,-0.03432160615411064,0.0,0.0
-0.04381200675554669,-0.02910775201242916,0.0,0.0
-0.09436499483837729,0.007563646800800927,0.0,0.0
0.056953350157991654,0.11677918750973403,0.0,0.0
-0.033833682888258526,0.02974338281809088,0.0,0.0
0.032456392197537466,-0.055585118171575444,0.0,0.0
-0.017080201500654483,0.11899448379240135,0.0,0.0
-0.006665092532848239,-0.0005850721400808887,0.0,0.0
0.07677441032930168,-0.032844287200057394,0.0,0.0
-0.013194970642327995,-0.009630093733388027,0.0,0.0
-0.04438561005819529,0.08751613896831673,0.0,0.0
-0.06248247731570612,-0.06312906266240448,0.0,0.0
-0.03269598946774854,-0.020887786803974483,0.0,0.0
-0.009404973594986847,-0.06928230526695049,0.0,0.0
-0.03500345210187577,-0.038917318656971435,0.0,0.0
-0.06871162662072308,0.03984160457517568,0.0,0.0
0.1313755282309661,0.019555883334337488,0.0,0.0
0.042757103469024824,0.05857746432903056,0.0,0.0
0.033203881737556284,0.02039757855097686,0.0,0.0
0.05980347954185084,-0.06421570391375327,0.0,0.0
-0.018488936825886464,0.03144781554921585,0.0,0.0
0.07595861086985428,-0.015276908055627897,0.0,0.0
-0.007283162480171374,0.009269589383929943,0.0,0.0
-0.0430520432617853,0.005345386055853316,0.0,0.0
-0.045927595694076055,-0.01248207619418161,0.0,0.0
-0.004997020885067537,0.0715303365434313,0.0,0.0
-0.028150983114102766,-0.005129986549221697,0.0,0.0
-0.036451651258158656,-0.03471859045140672,0.0,0.0
0.039395684922112165,-0.03463239334726431,0.0,0.0
0.060131537694248866,0.07383517381658994,0.0,0.0
0.08139098458917093,-0.05078071010161344,0.0,0.0
-0.006156752066529783,-0.043916989288170956,0.0,0.0
0.04869410147944799,0.056207535634843604,0.0,0.0
-0.05341797477864172,0.0007542010462740118,0.0,0.0
-0.03521039485014065,-0.07232034917339888,0.0,0.0
-0.06567059887512007,0.019907953412715774,0.0,0.0
-0.036710329809367566,-0.033015278893455076,0.0,0.0
0.00844508749041883,0.0878251488820413,0.0,0.0
-0.03898305764743104,0.037617269897414554,0.0,0.0
0.02661233329018538,0.022173702296392,0.0,0.0
-0.04088050630360004,-0.09575833096154455,0.0,0.0
-0.00486876705100405,-0.021253178208085633,0.0,0.0
0.006122469813533135,-0.014237736022073523,0.0,0.0
0.01485782071345266,-0.03675734270573223,0.0,0.0
-0.01947836151999723,0.017983954708194416,0.0,0.0
-0.0028911705965253966,0.07525266114373079,0.0,0.0
0.09579567323370668,0.030333837428616093,0.0,0.0
0.025418617373673687,0.019125864660969872,0.0,0.0
0.05613777901781997,0.01997222928318614,0.0,0.0
-0.05871104543716166,0.1316366595576941,0.0,0.0
-0.050749844276479446,-0.02697510270210342,0.0,0.0
-0.03578167989480267,0.03984637622982049,0.0,0.0
0.049898511836756684,-0.0009896641144732043,0.0,0.0
-0.017478357172526417,-0.009815399655431059,0.0,0.0
-0.053995555623865384,-0.04506863890005656,0.0,0.0
0.03123827795472662,0.06993872760812521,0.0,0.0
0.020313784832837183,0.014152727786615896,0.0,0.0
-0.01655118042394998,-0.07175369355174598,0.0,0.0
0.016888112904966255,-0.06569647191028165,0.0,0.0
0.034936415285422864,0.038620796717842305,0.0,0.0
0.060675513184356704,-0.005676216065008495,0.0,0.0
0.07303730554068685,-0.017833486652999497,0.0,0.0
0.05001599980491276,-0.013557909290200634,0.0,0.0
0.004388523192359171,-0.03154785819130441,0.0,0.0
0.040838071980953905,-0.07062611308449672,0.0,0.0
0.01201929065776946,0.011234446009142694,0.0,0.0
-0.01169903484511335,-0.021053925947760597,0.0,0.0
-0.02546916812712128,0.020431549146554265,0.0,0.0
0.04989907721912281,-0.022514330417878658,0.0,0.0
-0.026694124377774752,-0.03445932611903998,0.0,0.0
-0.02275748910161048,0.029568089155098922,0.0,0.0
0.09179986511315003,-0.010631705085089399,0.0,0.0
0.015164791274783465,0.0004512912952717035,0.0,0.0
-0.04861706069126945,0.013477323406444445,0.0,0.0
-0.08657232252978421,0.056276458557401744,0.0,0.0
0.03113077456182012,-0.009343363007878587,0.0,0.0
0.016492282674162757,-0.08558000822648394,0.0,0.0
0.020637067446451652,-0.048149512483151954,0.0,0.0
-0.02949415672690366,0.001160269960814221,0.0,0.0
0.002166664785495641,-0.022453435472488983,0.0,0.0
-0.03997321270601754,0.06938161609610068,0.0,0.0
-0.051492109192502904,0.08321813859973942,0.0,0.0
-0.0015633056557579571,-0.04190151595311194,0.0,0.0
-0.03678904587466146,0.02773483669025028,0.0,0.0
-0.046054312831513046,-0.03779067148555149,0.0,0.0
0.037842985452496966,-0.004303383305068485,0.0,0.0
0.006721349185043005,-0.040754464730590544,0.0,0.0
0.019743993124331394,0.027723597880990977,0.0,0.0
-0.039112540317598,0.008328231484833486,0.0,0.0
0.0437377919760392,-0.01595239920956465,0.0,0.0
-0.10055667917365509,-0.04765475635559987,0.0,0.0
0.05235173882673154,0.08957541159028183,0.0,0.0
0.03718241095328924,0.04700807692534683,0.0,0.0
0.01244247169716497,0.032006829055782546,0.0,0.0
-0.08134125473166628,-0.028998112949098348,0.0,0.0
0.06993585360317205,-0.008363058863144516,0.0,0.0
-0.037418522405007024,-0.03371416290663616,0.0,0.0
0.04726549608422833,-0.053672222452442714,0.0,0.0
-9.816616673757589e-05,0.019476034615791688,0.0,0.0
-0.0425446586602791,-0.046546070530164955,0.0,0.0
-0.03495180741778968,0.03578661435105993,0.0,0.0
0.07541973304581756,-0.04998042919861971,0.0,0.0
0.04777607397752283,0.03702167756016539,0.0,0.0
-0.06169533261669683,0.013873202977902158,0.0,0.0
-0.012419406543487502,0.0015489137215843674,0.0,0.0
0.10058192557261211,0.03391783820111757,0.0,0.0
-0.010716008865127151,-0.07817804838867824,0.0,0.0
0.02783922312992216,0.015447345008689706,0.0,0.0
0.008570429767147563,-0.06077861452804587,0.0,0.0
0.10229008507189905,-0.012620374021849016,0.0,0.0
0.056400043073384115,0.03864271621218237,0.0,0.0
0.01175428648539281,-0.035541232365871034,0.0,0.0
0.10772649772230648,-0.022120787598218235,0.0,0.0
-0.03254031884158494,-0.0010388589315370963,0.0,0.0
-0.05791627118162802,-0.07295429568373624,0.0,0.0
0.06826746441553413,-0.04894683889017624,0.0,0.0
-0.03553266466639561,0.04894187430656388,0.0,0.0
0.030541243898607538,-0.05572406827668774,0.0,0.0
0.04803409682134277,0.08791413549563934,0.0,0.0
-0.050275230565406885,-0.009200072500666399,0.0,0.0
0.0904735968421371,-0.004906340374100966,0.0,0.0
-0.012601751450918713,0.026246360958538936,0.0,0.0
-0.005544409707674429,-0.010860940058206078,0.0,0.0
-0.015590756196682105,-0.0227285163517888,0.0,0.0
-0.10757782363587857,-0.0016900884839807222,0.0,0.0
-0.06005666511312271,-0.016203376479441388,0.0,0.0
0.07861386762977728,-0.05878716403955604,0.0,0.0
0.06611902387350574,-0.02442702986618347,0.0,0.0
-0.038979415443635146,-0.03384936587682358,0.0,0.0
-0.029419434419504353,-0.02192005029762928,0.0,0.0
0.00809966673972329,0.0059990671795084214,0.0,0.0
0.024987541912258545,-0.07836326678529389,0.0,0.0
-0.051395754089319554,-0.02631917583538092,0.0,0.0
0.03476195922996991,0.0484224318631293,0.0,0.0
-0.014463901705548777,-0.01788723978201327,0.0,0.0
0.034384994396083814,-0.005785315658207059,0.0,0.0
0.014643878735910783,0.04176069963654325,0.0,0.0
-0.05896268573105906,0.043584872440006306,0.0,0.0
0.008990413823523467,0.022769843872973095,0.0,0.0
-0.007549147625731117,-0.028631816954825917,0.0,0.0
0.0015205267786507356,-0.06026463894793218,0.0,0.0
-0.03914370271487267,-0.0003788658383335384,0.0,0.0
0.026192947293070385,-0.0468836416642674,0.0,0.0
-0.020860107732866902,-0.022024348530917597,0.0,0.0
-0.043733128081142505,0.0032630262634514807,0.0,0.0
0.022684163512866524,0.005065308133134686,0.0,0.0
-0.026547977431213118,0.023575165116444106,0.0,0.0
0.026248627764350583,-0.018106235765288997,0.0,0.0
-0.01707804731412952,0.023245489335956854,0.0,0.0
-0.03297914872865415,0.022500642609074865,0.0,0.0
-0.01554358726896458,-0.006545002236604033,0.0,0.0
0.04106467848250511,-0.016149072353763137,0.0,0.0
0.0013406676186446752,0.007070490437820983,0.0,0.0
-0.05669745460881738,-0.042932180364389914,0.0,0.0
-0.016725091915236856,0.015463925902177687,0.0,0.0
-0.06923976189323319,-0.011391487559401222,0.0,0.0
0.02181236891650584,0.008455560728499463,0.0,0.0
0.025693624868444797,-0.0463510236302024,0.0,0.0
-0.0019304566795268646,-0.041711843962949885,0.0,0.0
0.049590528534717924,-0.012460343606915334,0.0,0.0
-0.0012790259683080052,-0.01295391064832732,0.0,0.0
0.019287494810315994,0.04222808356894648,0.0,0.0
0.03653310710706051,-0.028976986957198667,0.0,0.0
-0.03382190885229546,0.026812845650483506,0.0,0.0
-0.056183046979832105,-0.08132744455095074,0.0,0.0
-0.07739731945893771,-0.060586942330522794,0.0,0.0
0.012848363990648759,0.07285687615239181,0.0,0.0
0.015554156216637069,0.013584854590452685,0.0,0.0
0.08928350825040009,0.04379500055534647,0.0,0.0
0.03619748171772942,0.004564794680747017,0.0,0.0
-0.049482545483599275,-0.02312102775807151,0.0,0.0
0.01475201573341261,0.002131929557418711,0.0,0.0
-0.021455887229063365,0.06681718183045654,0.0,0.0
-0.0005934914349307809,0.00547817105711541,0.0,0.0
-0.0215874011302029,-0.05430683041545363,0.0,0.0
-0.020745620699606275,0.010619923117180607,0.0,0.0
0.05296802531179499,-0.05304764557229273,0.0,0.0
-0.004622062293722845,0.036150734170808184,0.0,0.0
-0.01263764502533759,-0.03312989352199929,0.0,0.0
-0.012713164850118646,-0.03272437082948466,0.0,0.0
0.0391497311163565,0.03333663087031345,0.0,0.0
0.022410823290172813,-0.006946419325202907,0.0,0.0
-0.017491664129502836,0.00421195031054756,0.0,0.0
-0.006201598985141908,-0.012317784315228874,0.0,0.0
-0.06108003433466259,-0.008901660953644076,0.0,0.0
-0.030295271663898254,0.020100201081255896,0.0,0.0
0.026775804736500666,-0.02096880965863927,0.0,0.0
0.027555666609762584,-0.026193632329582155,0.0,0.0
-0.0216976734143649,-0.05026947138960198,0.0,0.0
-0.04568880074383893,0.07653427560036122,0.0,0.0
0.004366774825346044,-0.006764619117716703,0.0,0.0
0.007764706294093994,-0.019902832800690978,0.0,0.0
-0.022854273347562536,-0.011265562416981593,0.0,0.0
-0.04930259576161215,-0.028381953564632967,0.0,0.0
0.04075056171763302,0.06253976832601185,0.0,0.0
0.04382184333014775,0.025801783046191382,0.0,0.0
0.05929750508515549,-0.07762161346451155,0.0,0.0
0.022369543480739367,-0.024240507970058136,0.0,0.0
0.0038451846341736196,0.004666212173045412,0.0,0.0
0.004395544941747277,-0.0250161778966837,0.0,0.0
-0.05445181959503856,0.052796846283858744,0.0,0.0
0.020183691790191784,-0.034488607619697124,0.0,0.0
0.017621529232232702,0.03489658954547263,0.0,0.0
0.026872888216510984,-0.08378256360584029,0.0,0.0
-0.031470560879566824,-0.02370305890243029,0.0,0.0
-0.06338520964689877,-0.07817378685945273,0.0,0.0
0.007124017228783083,-0.023053633111151915,0.0,0.0
-0.0075763781679590945,0.004503904304341584,0.0,0.0
0.025854048490742295,0.09276049359484027,0.0,0.0
0.04785601718219773,-0.0010119780253173834,0.0,0.0
0.00046697606841998807,0.00278271356940984,0.0,0.0
0.024593051418978218,0.0003071096361039609,0.0,0.0
0.045019549007623845,0.0045091168324904556,0.0,0.0
-0.006647040353330979,0.05746355202176873,0.0,0.0
0.07211638821468251,-0.0683236295227164,0.0,0.0
0.10755917239251231,-0.0140490114596556,0.0,0.0
-0.03811529924027296,0.09076050539065408,0.0,0.0
-0.024610158370652033,0.00976484863942481,0.0,0.0
-0.019731734567606095,0.09452703582113084,0.0,0.0
0.1144360288253027,0.024508383318776132,0.0,0.0
-0.015332210988787186,0.039175201336174026,0.0,0.0
-0.022246711207291596,-0.010742506073026039,0.0,0.0
0.054875085377942,-0.05697580058807509,0.0,0.0
-0.032675151694921044,-0.03330864607714724,0.0,0.0
-0.0330920077881381,0.013118538585567809,0.0,0.0
-0.11125906192466475,-0.04570704686412437,0.0,0.0
-0.0897177754300537,-0.09673165937984612,0.0,0.0
0.011422785834002448,-0.014647826965030489,0.0,0.0
-0.017398299302165826,-0.0003537021008829238,0.0,0.0
-0.028337666691947476,0.08926596600604325,0.0,0.0
0.034463947829074644,0.007639359064353818,0.0,0.0
0.034711189100086484,0.09275569530021947,0.0,0.0
0.0504318305652398,-0.02492932984623157,0.0,0.0
0.15692836902789686,-0.04076801023416765,0.0,0.0
-0.023537026678254226,0.021484067237850932,0.0,0.0
-0.01674620833601759,0.06496897006733647,0.0,0.0
0.015449865600572306,-0.006258892307734721,0.0,0.0
-0.026919338338255674,-0.013116524328517074,0.0,0.0
-0.01018580899067518,0.01273886098011589,0.0,0.0
0.08540210773586988,-0.017779845418992114,0.0,0.0
0.11150483067753389,-0.020796823281917582,0.0,0.0
0.00491868554485584,0.027212750488224836,0.0,0.0
-0.017437884245780876,-0.046794179262089376,0.0,0.0
-0.026227858961329675,0.046451911309854634,0.0,0.0
0.016203742294898755,0.032314400784904385,0.0,0.0
-0.09411641859896508,0.06531488240722615,0.0,0.0
0.028225575014054,0.06170550314851709,0.0,0.0
-0.03224599928621468,0.02163428049765613,0.0,0.0
-0.03296502824079215,-0.12545544700641553,0.0,0.0
-0.01441360569322692,0.08246279208696249,0.0,0.0
0.06698295627676705,-0.04124728391041872,0.0,0.0
-0.03499927508140969,-0.010795633777872592,0.0,0.0
0.037439841282248906,-0.06322282097671492,0.0,0.0
0.06893681955352639,-0.005993987500758522,0.0,0.0
-0.062152905019835995,0.025073831644427984,0.0,0.0
-0.037536106114579304,0.052199713310502945,0.0,0.0
0.04515535620680625,0.04712989208869532,0.0,0.0
0.0752060349556876,0.014927455552978499,0.0,0.0
-0.01013172313353241,0.03408729230312983,0.0,0.0
-0.05052049484981208,-0.040014539973922174,0.0,0.0
0.07630369444361995,-0.023623826841436324,0.0,0.0
-0.02092898974611627,0.06562012122990975,0.0,0.0
0.005162316059791512,-0.002440838810122961,0.0,0.0
-0.011277684420001769,-0.0009730158566091228,0.0,0.0
0.03102653418254625,0.024183155425718153,0.0,0.0
0.07645732001125026,0.011530075864219677,0.0,0.0
0.04341195484690667,-0.017380062047829947,0.0,0.0
-0.02751995539674654,-0.001008913825201685,0.0,0.0
0.06269083289625153,0.00019373892572284538,0.0,0.0
-0.025183369146862106,0.011210482062026279,0.0,0.0
-0.03804021503266496,0.07643336449534886,0.0,0.0
-0.036459764977594615,0.009781413733884492,0.0,0.0
0.0679833167256363,-0.022181786126626152,0.0,0.0
-0.031382601628953434,-0.02568204944704942,0.0,0.0
0.004046101032335866,0.0065422783407880205,0.0,0.0
-0.12159453093510524,-0.005610637439602283,0.0,0.0
-0.06469138264222324,-0.022712825849424904,0.0,0.0
-0.031345175074861654,0.057853474283082636,0.0,0.0
-0.0040270985457149565,-0.003565377401679922,0.0,0.0
0.022133043443935102,0.04088715635953012,0.0,0.0
-0.0008327617540678104,0.008543104249383347,0.0,0.0
-0.06074940577304447,-0.035758247790628854,0.0,0.0
0.019102090657707394,-0.004556165375455294,0.0,0.0
0.059967339802810105,-0.01808251898425903,0.0,0.0
0.00732958986697307,0.024640706134563154,0.0,0.0
0.05017620971032706,0.060282843913820494,0.0,0.0
-0.028827083851802656,-0.0727541665872245,0.0,0.0
-0.00722774833587264,0.021722201147430606,0.0,0.0
0.030146012950170237,-0.02470483779571805,0.0,0.0
-0.018878225419071682,0.012889485722339309,0.0,0.0
-0.009942064832667305,0.00809215013971933,0.0,0.0
-0.07663693224835126,-0.015648109074770048,0.0,0.0
0.005638300325681121,-0.1029798141740584,0.0,0.0
-0.0048092131236807415,-0.024070300542512732,0.0,0.0
-0.029671605602334103,-0.045347697625194396,0.0,0.0
-0.04783823186809963,-0.03746219949208174,0.0,0.0
-0.001993256820283011,0.0038664163116756607,0.0,0.0
-0.011002668472579401,0.053327248864549454,0.0,0.0
-0.033326252195557494,0.06284293844531412,0.0,0.0
-0.036763972810770505,0.022510417502611457,0.0,0.0
-0.058422090295320785,-0.018460269817088194,0.0,0.0
-0.024212674932547303,-0.011491349888054784,0.0,0.0
0.023449127532823345,-0.04146538411285068,0.0,0.0
-0.009912193941870678,-0.024007022132268206,0.0,0.0
-0.018662709795006137,-0.039492238127655475,0.0,0.0
0.02444788099368775,0.010802326122257889,0.0,0.0
-0.003997953852815464,-0.06508696999081749,0.0,0.0
0.011226763463832586,-0.0536563958997904,0.0,0.0
-0.01480658084077888,0.06136850885054235,0.0,0.0
-0.10368679341069907,-0.03283901670505978,0.0,0.0
-0.0007999039037011294,-0.018991228557130844,0.0,0.0
0.010335527171678611,0.032661089394120574,0.0,0.0
0.0612596402760865,0.00040083744746286556,0.0,0.0
-0.008247345746830115,-0.044877113116769694,0.0,0.0
0.002104834898934497,-0.04131833109063173,0.0,0.0
0.1316223264114675,-0.033714171929744546,0.0,0.0
-0.02246135465354274,-0.12578167455788145,0.0,0.0
-0.07210299718525467,0.03400908417394088,0.0,0.0
-0.007655949825780671,0.08432783157689883,0.0,0.0
0.06548231489950293,0.05656981297268534,0.0,0.0
0.1046791441077465,-0.024231582143592972,0.0,0.0
-0.06211581430328252,0.028261434019181325,0.0,0.0
0.009263695754200961,0.0023014339826384817,0.0,0.0
0.04356000481992655,-0.05959413127932224,0.0,0.0
0.015535024994514129,-0.054293250774487066,0.0,0.0
-0.0018429326928464153,0.008114673140728808,0.0,0.0
-0.03345677434073825,-0.04777760224311774,0.0,0.0
0.003070432819263126,0.060712482189573286,0.0,0.0
-0.009554207762278298,0.006983836592227666,0.0,0.0
-0.025819330393945593,-0.03935218227120872,0.0,0.0
0.04507654448259132,0.008874640432179892,0.0,0.0
-0.039479676933367895,-0.06652169580365098,0.0,0.0
0.02094170863267429,-0.009402148664142611,0.0,0.0
-0.04825268336811725,-0.014485324794776589,0.0,0.0
-0.0701020794148907,-0.06407557135106634,0.0,0.0
-0.03662978975938363,-0.008600920640514851,0.0,0.0
-0.06784290097402158,0.031148310693896637,0.0,0.0
0.046581068814594256,-0.06705486592272887,0.0,0.0
0.03740052407799972,-0.08332987994422333,0.0,0.0
-0.03612417810505599,-0.01349449566482535,0.0,0.0
-0.009845923087579015,-0.02619460494735837,0.0,0.0
0.009403322110999516,0.012901015867112146,0.0,0.0
0.00934878621973475,0.049293749909840194,0.0,0.0
-0.03288140644029893,0.07932343880194537,0.0,0.0
0.04418529901925885,-0.042140794676768074,0.0,0.0
0.06283612065011521,-0.02093240486216943,0.0,0.0
-0.054438067521718626,0.07186007423484196,0.0,0.0
0.02064637492018575,0.0036781171149226724,0.0,0.0
-0.014189919567506672,-0.00584238197331851,0.0,0.0
0.028640765280824175,0.027927257757082432,0.0,0.0
-0.005581196283966393,0.07857801011926105,0.0,0.0
0.009013805327427616,-0.007928929426477414,0.0,0.0
0.06739783154664804,-0.03271286244077594,0.0,0.0
0.03090797626316418,-0.06860290114855232,0.0,0.0
-0.021447044753024475,0.007024654724043449,0.0,0.0
0.005786788886386289,0.039710683029900544,0.0,0.0
-0.03468641799052381,-0.023229012440550444,0.0,0.0
-0.016979201190974326,-0.046351485462931385,0.0,0.0
-0.010532838458800363,-0.07496160891581886,0.0,0.0
0.057909705023077185,0.00973553005291909,0.0,0.0
-0.021722457217451713,0.052398724181219554,0.0,0.0
0.0178648392217722,0.05238531113749809,0.0,0.0
0.03641131796209435,-0.021919216855993157,0.0,0.0
-0.0235540426777069,0.0023754875741849157,0.0,0.0
-0.0031686966403373143,0.0024747225874647578,0.0,0.0
-0.03671341221288072,-0.015892810804872187,0.0,0.0
-0.048406965910040074,0.005664846296571972,0.0,0.0
-0.013975943853410954,-0.021183605218344052,0.0,0.0
-0.02057059149540351,0.04723110546217211,0.0,0.0
0.0042457847260441205,0.042701069814845116,0.0,0.0
0.04095438392875685,0.1130778760893587,0.0,0.0
0.03344405461295222,0.001826211889330943,0.0,0.0
0.08303560652694998,0.03341470248992684,0.0,0.0
-0.04668883731866975,-0.033993597241140386,0.0,0.0
-0.015716565719215186,-0.04812173929309423,0.0,0.0
-0.05929166558259846,0.001155843371353799,0.0,0.0
-0.05120624027030492,0.027239227674192793,0.0,0.0
-0.029262637912714037,-0.07677879753202545,0.0,0.0
-0.0033255457641017993,0.040808553763845984,0.0,0.0
0.06401590696303538,-0.04366514237851837,0.0,0.0
0.09224891335529714,-0.012663891279779389,0.0,0.0
0.011775261663822346,-0.031361512583774405,0.0,0.0
0.021460816093579475,0.006685200794448657,0.0,0.0
0.05556218499058065,0.07272155602055469,0.0,0.0
-0.005042658249100643,0.0596735135806429,0.0,0.0
7.824940276810195e-05,-0.0010974579979792722,0.0,0.0
0.016521624147485012,0.03304141325373568,0.0,0.0
0.0034689429536266026,0.04478279160125213,0.0,0.0
0.034092716118849814,-0.02662277755858034,0.0,0.0
-0.03655987859161507,0.002998003661381877,0.0,0.0
-0.060488806835820794,0.0750649844919661,0.0,0.0
0.008621601322256565,0.017213704450439436,0.0,0.0
0.05970629174094742,0.07300257769044557,0.0,0.0
0.02131160624279678,-0.03574040256192194,0.0,0.0
0.009524261934912879,0.0762669072173071,0.0,0.0
-0.0793302436227429,0.025999246007711148,0.0,0.0
0.004693321162374457,-0.024157747003257204,0.0,0.0
0.07763525903462042,0.009149066656334593,0.0,0.0
-0.0320087588956842,0.014329848373644859,0.0,0.0
0.0821253378888316,-0.05919875643181399,0.0,0.0
0.05390011651908842,0.06019462121932749,0.0,0.0
-0.07085470818817154,-0.026398719703340758,0.0,0.0
0.02555408721420877,0.09036771890057287,0.0,0.0
