heading,angular_vel,x_acc,y_acc,heading_gt,angular_vel_gt,x_acc_gt,y_acc_gt
-0.007221692651081956,-0.0034644172593350717,0.0030981301708359276,0.006076552611762135,0.0,0.0,0.0,0.0
-0.004113713246322891,0.004962785753897333,0.0072448567530441245,-0.0017137100287786839,0.0,0.0,0.0,0.0
-0.003918436552498557,-0.004321479312012829,-0.0046145470122487845,0.001978080837273964,0.0,0.0,0.0,0.0
0.0008770044633315319,-0.0023585259687239337,-0.00030317194272247336,-0.003342955616224077,0.0,0.0,0.0,0.0
-0.0028131920577972236,-0.0002482069101093688,-0.006402555936479276,0.0033036224889498823,0.0,0.0,0.0,0.0
0.002428231639007467,-0.004823889894363828,0.00021576489116398214,0.002078843242610725,0.0,0.0,0.0,0.0
0.009678975938697112,0.001998786490352783,-0.0019384468765308062,0.006900964272778745,0.0,0.0,0.0,0.0
0.0036961277132423055,0.0015771064631206477,0.0032249720038080893,0.002730689382487803,0.0,0.0,0.0,0.0
-0.0025581363042715918,-0.0035312587957968943,-0.0027897446081071565,0.007292281504283758,0.0,0.0,0.0,0.0
0.00016697139234181528,0.007212371437984446,-0.0009375209354302914,0.006395041145066404,0.0,0.0,0.0,0.0
0.009301553721786709,0.000520667818559782,-0.0037195973404616813,-0.0075364666132112035,0.0,0.0,0.0,0.0
-0.001013879261680515,0.002596982553971535,0.006905031816435778,0.005645288551904107,0.0,0.0,0.0,0.0
0.003702095533186095,0.0065793966859761825,0.0028827140674826945,0.005986101872455436,0.0,0.0,0.0,0.0
0.000597013181879528,-0.004462188769716984,-0.0048067032187625106,-0.00508089648135477,0.0,0.0,0.0,0.0
-0.002157695866240688,0.0023273423276382716,0.000324192639560019,0.004992826405473694,0.0,0.0,0.0,0.0
0.004863174487124401,0.0017443837709821412,0.0001877429161368378,-0.005657810841291461,0.0,0.0,0.0,0.0
0.0010010540628223265,-0.0014600097345257627,0.0020394443212174017,0.0057861948915589705,0.0,0.0,0.0,0.0
-0.010335508003300128,-0.007776428526385384,0.0031812561272907096,0.0024139925604044115,0.0,0.0,0.0,0.0
-0.004603162398568916,-0.006703240134437554,-0.0016151308032909817,-0.0024006553056547773,0.0,0.0,0.0,0.0
0.0013845021661773496,-0.0023601971991460734,0.0012016459996643406,0.0008265701936549832,0.0,0.0,0.0,0.0
-0.003322912402681126,0.004769261317869849,0.010918036680978547,-0.005531824218020555,0.0,0.0,0.0,0.0
-0.003739906252751922,0.0016498448300454865,0.0003975623054437622,-0.0011262091170444433,0.0,0.0,0.0,0.0
-0.013455858168960569,0.008130314774203756,-0.003354154179632834,-0.011067334652690934,0.0,0.0,0.0,0.0
-0.0006983118202788943,0.0006552664268632094,-0.0024366451840342218,-0.0008841857626714804,0.0,0.0,0.0,0.0
0.0024318768079992963,0.0014449329234871905,-0.006356916304233116,-0.004085113314551262,0.0,0.0,0.0,0.0
-0.002611773189261659,0.0044407214085548435,-0.008892546164622882,-0.0023074621020279552,0.0,0.0,0.0,0.0
0.0009494192666196609,-0.00697912354743098,0.00417332473748236,-0.0015205753355456441,0.0,0.0,0.0,0.0
0.0011593164250363161,0.008471286561353222,0.004936200988221808,-0.0028107584924751,0.0,0.0,0.0,0.0
0.00044262108371021566,-0.004613409938124134,0.010518006022945652,0.002173487436955228,0.0,0.0,0.0,0.0
0.0063545163786282634,-0.011511094122841908,0.00021673680916132248,0.0092722860530242,0.0,0.0,0.0,0.0
-0.004117823385844044,0.0014056231550989284,0.008943069566559407,-0.0051289303956468715,0.0,0.0,0.0,0.0
0.00335523950804643,-0.006593937718998791,0.0016797609848537938,0.007102039521313114,0.0,0.0,0.0,0.0
-0.005654918816945068,-0.003329055046822097,-0.0024643680500976923,-0.003382489689919164,0.0,0.0,0.0,0.0
-0.005871297462835389,0.003947618445623336,-0.0001896385787649364,-0.0127651911431813,0.0,0.0,0.0,0.0
-0.007089790154361231,0.003203176889499953,0.0021773797355742427,0.0046182379474208534,0.0,0.0,0.0,0.0
-0.006346347072471712,-0.0021848417792701097,-0.006605766145051064,0.004225556324507236,0.0,0.0,0.0,0.0
-0.0036097955265251094,0.012279192529108085,-0.005050163380137762,0.0014909192639202182,0.0,0.0,0.0,0.0
0.004005632422291192,0.004352187275515056,0.0021884896756165727,0.0013718668723914187,0.0,0.0,0.0,0.0
0.008868677469603473,0.002160482424983959,-0.005768325519784555,0.010598552253967688,0.0,0.0,0.0,0.0
-0.005836620804768923,0.005024990395551541,-0.00821992860456787,-0.00441694279752557,0.0,0.0,0.0,0.0
-0.005280877210218361,0.0015024200923753866,0.004769501364573979,0.0031311970875874152,0.0,0.0,0.0,0.0
-0.0035019737451373874,0.0037442352937976544,-0.00828883964602144,-0.0019442319381230456,0.0,0.0,0.0,0.0
0.0004932887039775919,-0.0052872455145470485,-0.005266533484101042,0.009159932672558586,0.0,0.0,0.0,0.0
-0.0004281848529719434,-0.00685811906710663,-0.003455856129397145,-0.0037365226797186407,0.0,0.0,0.0,0.0
-0.0028703490150870613,0.003004915615474432,-0.0016649293482073326,-0.003913970254618896,0.0,0.0,0.0,0.0
0.0016582601409613363,0.002501933737371725,0.0024408347623336205,0.0010127177614226673,0.0,0.0,0.0,0.0
-0.006270152988316682,-0.0009892464046366632,-0.0038197081029514002,0.002146483552253528,0.0,0.0,0.0,0.0
0.002975737927463624,0.00044632545565860196,-0.0020455476796327142,0.003969990419707053,0.0,0.0,0.0,0.0
-0.0015710695764758057,-0.0002387219697955572,0.005926678963054092,0.002584057607606038,0.0,0.0,0.0,0.0
-0.0003141544135993525,0.0035679254798492983,-0.004221587766351866,-0.004789583929359063,0.0,0.0,0.0,0.0
-0.006821765228169531,-0.0027851452239449933,-0.0005905850335276084,-0.0031449956642479343,0.0,0.0,0.0,0.0
-0.00459153679552745,0.0033970288333135764,0.004091038502585176,-0.008995246110519325,0.0,0.0,0.0,0.0
-0.003073604442944256,-0.003158194911038811,-0.003322629144087136,0.01065752583475127,0.0,0.0,0.0,0.0
-0.0018860743899662693,0.0021269479704320964,-0.0003956075891169853,0.004188878829719418,0.0,0.0,0.0,0.0
0.01647099255383193,0.0030082623186851484,0.009039660975443108,-0.00481066689517109,0.0,0.0,0.0,0.0
-0.0031206270245210644,-0.0030810474511813314,0.009875518108368057,-0.01455862681954538,0.0,0.0,0.0,0.0
-0.0009393932858947528,0.009112712349356362,0.00012518443863996693,-0.007231997840717248,0.0,0.0,0.0,0.0
-0.00274465966307531,-0.0018033599618814875,0.010724576899492497,-0.005562682682138283,0.0,0.0,0.0,0.0
-0.0032755891080637318,-0.00410691599250192,-0.0068812835517787505,0.0007814392916439815,0.0,0.0,0.0,0.0
0.0010540300316004391,-0.00926556566808046,0.0021501655127905838,-0.0014814070561207902,0.0,0.0,0.0,0.0
0.0019710519876487437,-0.0005807546394324004,-0.012357301875148255,0.0053618191447425915,0.0,0.0,0.0,0.0
0.0007609849837383756,0.0005987466517493024,-0.001171775442117139,0.0038035435942948754,0.0,0.0,0.0,0.0
-0.001472981943009593,0.003149977759895139,0.0006125971483794407,0.005712824399928643,0.0,0.0,0.0,0.0
-0.004148831384215255,3.849153877497518e-05,0.005861905863192933,-0.008945259628037145,0.0,0.0,0.0,0.0
-0.009111025488633826,-0.005547723393517101,0.008042931703812473,0.005673590248125279,0.0,0.0,0.0,0.0
0.0036899064668119534,-0.010018295157656263,-0.0004996869506511557,-0.0011748428385478056,0.0,0.0,0.0,0.0
0.003738883223403405,-0.006490070107440868,0.00795265025583368,-0.003289975331421053,0.0,0.0,0.0,0.0
0.0064854649106329855,-0.0027466770667669243,0.0021618799815837993,-0.004887238256107539,0.0,0.0,0.0,0.0
-0.008868801862136089,4.620749802978082e-05,-0.001574757792911797,-0.009312065222555805,0.0,0.0,0.0,0.0
0.0009618148439294877,0.0049947939899021,-0.006900095752571365,-0.0068971415505585595,0.0,0.0,0.0,0.0
-0.004487128580129493,0.0006706782174957711,-0.008846966134221533,0.008927361490804366,0.0,0.0,0.0,0.0
-0.006988269569871696,0.01258338771078957,-0.0021933970851375096,-0.0037609570707017267,0.0,0.0,0.0,0.0
0.0029541072890253445,0.00013979513953451788,0.0023573723284922004,0.00044301553425307125,0.0,0.0,0.0,0.0
-0.002843267498098423,0.00940606948746464,-0.004169175146103148,0.0011451678358544851,0.0,0.0,0.0,0.0
0.00644219291147894,0.00032562320435038024,0.001518393524219035,-0.0002893013559848427,0.0,0.0,0.0,0.0
0.005473617884960116,0.00035241641218847626,0.0003594953159352465,-0.003433956109831048,0.0,0.0,0.0,0.0
-0.00450338683273029,-0.005413724652409596,0.0015363488362711633,0.005756942881770216,0.0,0.0,0.0,0.0
-0.006205564466766226,-0.002562216752150715,-0.003966560122741951,0.00012736276197846742,0.0,0.0,0.0,0.0
-0.003818903509176949,0.0031174365453144797,0.0006804388990628633,-0.0024232439929362105,0.0,0.0,0.0,0.0
-0.014650307458060152,-0.004652669597035783,-0.004731153388101137,-0.007602985902675459,0.0,0.0,0.0,0.0
0.010501066701100402,-0.0016150866028217243,-0.004380498683563021,0.004767735627116843,0.0,0.0,0.0,0.0
-0.001524580761410724,-0.0012201092377587498,-0.0014217621228697272,-0.008909605041252046,0.0,0.0,0.0,0.0
-0.0012838926825677088,-0.000542639381956319,-0.00346919341681268,0.004707094760498502,0.0,0.0,0.0,0.0
0.0009736149559445115,0.0010295280899350317,0.0023848921768641375,-0.004403211682196775,0.0,0.0,0.0,0.0
0.0009756628873670851,-0.003939768318018218,-0.002690968900286104,-0.0021898490980515363,0.0,0.0,0.0,0.0
-0.0005253722339060194,0.0014654766700625068,0.0018583416088599114,-0.0028045631626140376,0.0,0.0,0.0,0.0
-0.003355061923332177,0.0013102838017793276,-0.0023305742629975822,0.0027449456878739925,0.0,0.0,0.0,0.0
0.0019622227241249623,-0.010012384877997929,-0.005662192030437502,-0.0015931881107911039,0.0,0.0,0.0,0.0
0.002040334698645,-0.00043214219509241954,-0.004614270734957385,-0.00020579195193067942,0.0,0.0,0.0,0.0
0.0016911960070904244,-0.004056674323506889,-0.008831084426220756,0.004377828105352045,0.0,0.0,0.0,0.0
-0.0005652168938088899,-0.009162193407963263,-0.004454079272854814,-0.0010295981836174297,0.0,0.0,0.0,0.0
0.006717504434925526,0.0010157856537500395,0.0005595296584514128,0.000764075223864597,0.0,0.0,0.0,0.0
0.005768171113520958,-0.0016495296187854782,-0.005432809857391104,0.0013167662860417565,0.0,0.0,0.0,0.0
0.0020603668296075017,-0.0006495027819477225,0.0019026092195717603,0.005937837834144021,0.0,0.0,0.0,0.0
-0.0031077701134759857,0.0005313038911117976,0.011345977074499499,0.002037977705194233,0.0,0.0,0.0,0.0
-0.005899976827168911,-0.0008887775120832925,-0.005369064138770212,0.0013155038095097802,0.0,0.0,0.0,0.0
-0.0004201192799727139,-0.009809918219487073,0.006418453399735005,0.004996642636677138,0.0,0.0,0.0,0.0
0.006129702422944646,-0.001910263073711693,0.0012782251632723323,-0.00272478153766559,0.0,0.0,0.0,0.0
0.00330970116950285,0.013102920393137913,0.0019026496798009254,-0.00351244834982679,0.0,0.0,0.0,0.0
-0.0028932224864483525,-0.005783547711852859,0.003491163652551673,0.013077309671951982,0.0,0.0,0.0,0.0
-0.0025651239284433646,0.0001600762182443787,-0.003416804390298542,0.00018576234228478264,0.0,0.0,0.0,0.0
0.005787296179697187,-0.003881566693574705,-0.0028149439533182107,-0.004384870267254982,0.0,0.0,0.0,0.0
-0.0007517541366706657,-0.0019285736770894952,0.0029560666743394283,-0.0031063903899072815,0.0,0.0,0.0,0.0
-0.0002591335240260366,0.00017749675912608797,-0.0016531131062103598,0.002029822272063723,0.0,0.0,0.0,0.0
0.00036781254547472173,-0.0035989546280301528,-0.0004249109081182627,0.003275389408578862,0.0,0.0,0.0,0.0
-0.0022313896741186575,-0.003935840865900542,0.007597319621957194,0.011906558058734276,0.0,0.0,0.0,0.0
0.004960806106061985,0.005417803495770146,-0.00045797784554857504,-0.00014838267017913445,0.0,0.0,0.0,0.0
-0.0012456713127937042,-0.0027914592356811925,0.003495121027750316,-0.0031558366495107286,0.0,0.0,0.0,0.0
0.000257339909222662,0.00691495803919046,0.0011446692783456927,0.00016856954593524352,0.0,0.0,0.0,0.0
0.0018373245272126277,-0.011598946592204255,0.0022902276380247265,0.007080361605079265,0.0,0.0,0.0,0.0
-0.0009954084618310941,-0.001541191086050645,-0.005323681483685464,0.0036563784765030246,0.0,0.0,0.0,0.0
0.0013568583403057856,-0.0034401651133089996,-0.006273624845263272,-0.002801620254495012,0.0,0.0,0.0,0.0
0.00019861334509659363,-0.007250783441457852,0.005164497353989559,0.001728242002089065,0.0,0.0,0.0,0.0
-0.00658760004709194,0.004133171533454326,0.00654730919969432,0.004051387083896471,0.0,0.0,0.0,0.0
0.005685778808703246,-0.008002986880772958,0.008466112147925637,0.00490392209804527,0.0,0.0,0.0,0.0
0.001132311578177645,0.006837981293274484,-0.004509778571354825,-0.003036678302823115,0.0,0.0,0.0,0.0
-0.0062573359405075895,-0.0018728171230104201,0.007781706925374062,0.001796273168063868,0.0,0.0,0.0,0.0
-0.0024825568165226354,-0.008310691295153693,0.006018425220488066,-0.0012994077511444013,0.0,0.0,0.0,0.0
-0.004708502697436847,0.0007678225433587555,0.0018962182583942158,-0.007030572910701423,0.0,0.0,0.0,0.0
0.0015326563931786434,0.008403457571447146,0.0011944558612342726,0.004859536893435195,0.0,0.0,0.0,0.0
-0.0047104430406222746,0.0022133469582090045,-0.003032570529620019,-0.0006614524124014719,0.0,0.0,0.0,0.0
-0.0024540087520925616,-0.0017726991149092897,-0.0021745076376772417,0.0018843819456136242,0.0,0.0,0.0,0.0
-0.003287470540501713,-0.0036065812299355534,-0.010209796249310127,0.0006964428126121126,0.0,0.0,0.0,0.0
0.008652711073317781,0.005358997789056331,0.0036383010242090593,0.00639793073452807,0.0,0.0,0.0,0.0
-0.0003357888195155567,0.006306561943755419,-0.004922776692269713,-0.003920453550371143,0.0,0.0,0.0,0.0
-0.0007729075969974548,-0.0032488245659045207,-0.001917574297078495,-0.004083974348214577,0.0,0.0,0.0,0.0
0.004291851002094751,-0.00797651179065543,0.0024341833207823125,-0.0008976114962449255,0.0,0.0,0.0,0.0
-0.009668347838195734,0.0035331691461591426,0.0071534267422775286,-0.009802230961372213,0.0,0.0,0.0,0.0
-0.0033959344876796937,0.0019258438741891499,-0.009948756499588466,0.006965538176351755,0.0,0.0,0.0,0.0
0.0070093373381228145,0.005219577904214646,-0.0070014541400829,-0.0028324423993230795,0.0,0.0,0.0,0.0
0.0004949096742038222,-0.0022608013046044647,0.0019593433423848146,0.0047675809775255115,0.0,0.0,0.0,0.0
0.009264344630999094,-0.0052933385320054595,0.0030201161438351398,-0.0016992402468668957,0.0,0.0,0.0,0.0
-0.0036434114102066274,0.0005656644576050809,-0.004726624424969297,-0.008521760035540265,0.0,0.0,0.0,0.0
0.0025518799571083205,0.002295994774215523,-0.005088223382416846,-0.007038964128850107,0.0,0.0,0.0,0.0
-0.008790572481342103,-0.00281164430187452,0.0009880732141454708,-0.0010535586808362186,0.0,0.0,0.0,0.0
-0.007603091743581494,-0.0008686551922607894,-7.253988302725172e-05,0.002460019714885864,0.0,0.0,0.0,0.0
-0.0030633015549730675,0.00110650989143353,-0.0022174983391526977,0.005181391032435039,0.0,0.0,0.0,0.0
0.0012004097931227846,-0.0011286002846090033,-0.003639598903285704,-0.0023054860895007924,0.0,0.0,0.0,0.0
0.0013873487634460822,-0.0014345482424520104,-0.005440406372865987,-0.00156928664619752,0.0,0.0,0.0,0.0
-0.0005848731483911077,0.0012823775668370629,-0.0007933427022437027,-0.0011049876736544694,0.0,0.0,0.0,0.0
-0.002852065529221939,-0.003007660695230667,0.0006968337654158975,0.007953482739312217,0.0,0.0,0.0,0.0
0.0054233044189554,2.7874287406847895e-05,6.243286436100863e-05,0.005403489642628321,0.0,0.0,0.0,0.0
-0.00071603905810227,-0.0017161187612405899,0.002892191112979939,0.003169434941657287,0.0,0.0,0.0,0.0
0.003920705822222957,-0.003208301888965989,-0.0033952862086995767,0.002278560611442972,0.0,0.0,0.0,0.0
0.0007222488031519143,0.002870883029390516,0.0015199650389049596,0.0016505217915295434,0.0,0.0,0.0,0.0
0.0038852043501124535,-0.0009496014274768787,0.0008665214536637846,-0.0046855757913002285,0.0,0.0,0.0,0.0
0.0022749903151343897,-0.004138683444322441,0.0006483766642515521,0.0013913812429107264,0.0,0.0,0.0,0.0
-0.00247645106055562,-0.002346472214247553,-0.004506925240361377,0.002488645773277357,0.0,0.0,0.0,0.0
-0.004225238550389703,0.003350731411323981,-0.0030205808374388662,-0.004765337998990308,0.0,0.0,0.0,0.0
0.007207062947456088,-0.001160259667866283,-0.0005537566318694103,0.0031164028806967056,0.0,0.0,0.0,0.0
-0.008341674875126511,0.00010049485125972709,0.00366933243148403,0.004046083923344752,0.0,0.0,0.0,0.0
0.010845166514869019,0.008452137621960473,0.006075567104909477,0.0027918045193023387,0.0,0.0,0.0,0.0
0.003129396846274838,-0.0004892208043632618,0.0093595947200081,0.002830626100709013,0.0,0.0,0.0,0.0
0.004318546029137567,0.0015252627414980625,0.0005742684644677293,0.005211309925833335,0.0,0.0,0.0,0.0
-0.0022149212256345682,0.007714762615474374,0.007134244503307834,0.006812165655658531,0.0,0.0,0.0,0.0
0.0003457533931386906,-0.004716208713596301,0.004915461645219959,-0.002896691281413687,0.0,0.0,0.0,0.0
-0.0018512170335233174,-0.003353775544444459,0.0010393638460208024,0.00046314492596198696,0.0,0.0,0.0,0.0
-0.00629943583848077,0.004337842922032757,-0.00468036236389441,0.006984861767024131,0.0,0.0,0.0,0.0
-0.0025205348585483358,-0.0015290510228441335,-0.000766048719072569,0.004060809348411557,0.0,0.0,0.0,0.0
0.0004403480155941303,0.004721707662131737,0.0036485567017109726,-0.006862431334612963,0.0,0.0,0.0,0.0
-0.0040009667028092135,7.42598942454672e-06,-0.0013531857477619461,-0.005445889180669047,0.0,0.0,0.0,0.0
0.00809357194391559,-0.005293595151606766,-0.003646857873838146,-0.006241580599818099,0.0,0.0,0.0,0.0
0.00023508758448864732,0.0037407969267601792,0.0032675380539019996,0.004553919607148068,0.0,0.0,0.0,0.0
0.005491101436850402,0.011778389960562435,0.0028219639324248663,0.0037043434024661777,0.0,0.0,0.0,0.0
0.006688035187776562,-0.0005708688912767322,0.0002310031873209324,-0.0063874889611280775,0.0,0.0,0.0,0.0
0.0001287132338811428,0.007856085636135417,-0.007957765486250174,0.00472649277074211,0.0,0.0,0.0,0.0
0.006032439799022615,-0.0002298116457583242,-0.0006001405990011234,-0.0025828213001515966,0.0,0.0,0.0,0.0
0.0048101912393567125,-0.0025361520478254,-0.004351752815082667,0.006974704952000518,0.0,0.0,0.0,0.0
0.00016277520776343443,-0.004425162446800167,0.004038191281342609,-0.0037828303445429402,0.0,0.0,0.0,0.0
0.012149755236783464,0.001087337855645811,-0.0021942467764549246,0.0008031836270831563,0.0,0.0,0.0,0.0
0.0026631857075877364,0.0016883831557957664,0.0031003356693443396,0.0029684887473880833,0.0,0.0,0.0,0.0
-0.004794288037611478,0.00045342687316138244,0.0019188620257104476,0.0029085751907403363,0.0,0.0,0.0,0.0
0.0024305299986065254,-0.004095795857505306,0.0005513704312967558,-0.00343362806018524,0.0,0.0,0.0,0.0
-0.001160800126101445,-0.0021438537409053104,0.004420022486757325,0.006937243090339956,0.0,0.0,0.0,0.0
-0.0019220992615846552,-0.0014231036259435789,0.0010889195343101257,0.007875270011498247,0.0,0.0,0.0,0.0
-0.002700014009579568,-0.0036826697990219653,0.00833021627627331,-0.00819881093829038,0.0,0.0,0.0,0.0
-0.0023674408420978482,-0.0026061264222384246,-0.010335907513263798,-0.003202870484830513,0.0,0.0,0.0,0.0
0.005330922445396084,-0.007015051642735544,-0.002581745302036499,0.009487169941713003,0.0,0.0,0.0,0.0
0.0010275607890496605,-0.005344734185297837,0.0008261213559234694,-0.001319105364180577,0.0,0.0,0.0,0.0
-0.007702978532179113,-0.004664863656227581,0.002334601636756553,0.014335253564960593,0.0,0.0,0.0,0.0
-0.0010228184206827159,-0.001357929501700846,-0.005203610807077521,0.006041610552344424,0.0,0.0,0.0,0.0
-0.0057224586064669545,-0.0011434207364029007,0.007219586395915815,0.0019654504811383628,0.0,0.0,0.0,0.0
0.007050452746862932,0.010367585795928782,0.005347080561845549,-0.0008338675557719264,0.0,0.0,0.0,0.0
0.005525101489629334,-0.0010332481321076005,0.004912514442274089,-0.0018634971625627634,0.0,0.0,0.0,0.0
0.0022784047148502774,-0.00578779113287228,-0.0007377593428284758,0.0018478618610055714,0.0,0.0,0.0,0.0
0.001903286126931508,-0.004732853558900069,0.0005748897568809159,0.008870290156047065,0.0,0.0,0.0,0.0
-0.008267516018183887,0.0008133616360723521,-0.0014948356904262658,0.004798263996514349,0.0,0.0,0.0,0.0
0.003966970174879046,0.007444823187163593,0.0032223362430808347,7.980234570351918e-05,0.0,0.0,0.0,0.0
0.009048763231627626,-0.004492781849601438,0.0015794072262156748,-0.003334563813494823,0.0,0.0,0.0,0.0
0.007511247078945873,-0.005643697084830599,0.0015274905358132382,-0.007681474098567629,0.0,0.0,0.0,0.0
0.003336888292298763,-0.006550710022448388,0.0009924267531922692,0.0009463010838673392,0.0,0.0,0.0,0.0
-0.010489716947657726,0.0022060055974749485,0.006190549741928813,0.0025645773691419095,0.0,0.0,0.0,0.0
-0.0022418520694404316,0.007297046050068224,-0.008787000447750683,-0.003995904203232407,0.0,0.0,0.0,0.0
